age,income,visits,time_on_site,region,device,purchase
29,28463.11068657533,2,13.57957020229279,north,desktop,0
24,86980.5986516298,11,5.98384179397697,east,desktop,1
56,64835.62198041559,9,8.943611395417843,east,tablet,0
59,81710.7783250814,11,9.99641616205689,north,mobile,0
65,53349.728081832756,5,8.493176216858288,west,desktop,1
43,63033.28679481813,9,8.960322205407508,west,tablet,1
57,97263.15001917767,5,10.6905046603165,north,tablet,0
26,96054.45211314833,4,9.284715256565592,west,desktop,1
58,83839.44265184549,10,9.262991862411853,west,tablet,1
51,69048.35574580838,6,4.856144760058086,east,tablet,0
62,75359.38855098482,4,5.94649974147003,south,tablet,1
30,72412.76597290784,7,5.581543163949581,north,desktop,1
53,61661.46412691764,4,4.102778240070426,east,tablet,0
42,56912.60381119204,9,9.123958406935326,south,tablet,0
41,87447.3589060225,6,2.5304545237529803,north,desktop,1
61,39087.449022077286,5,3.5763549997960693,east,mobile,0
34,94747.16554497284,8,8.146620708843527,south,tablet,1
19,59491.14386504371,1,1.0,east,tablet,0
30,38718.929906046345,2,7.045024129222623,north,mobile,0
48,54089.90284606776,5,1.573782528386058,north,desktop,0
46,47511.842258174525,4,9.096726300089168,south,tablet,0
67,53486.512957923,5,9.111825421926666,north,desktop,1
45,53120.9296262567,6,8.207871085320274,east,tablet,1
44,52326.10457249554,6,7.367131875982812,south,desktop,1
32,58840.858637203295,2,12.640446542742481,south,desktop,1
48,63704.53335877855,10,8.257321124674892,north,tablet,1
57,80277.19270361935,4,7.078767576867517,south,desktop,1
32,60100.947360258004,5,6.238571204105812,south,tablet,1
50,71520.41613255188,3,6.348151502819335,north,tablet,1
37,65150.62624097075,7,3.526567262839909,west,tablet,0
59,75811.6154098592,7,10.301170300086499,north,tablet,0
29,65933.50679311721,2,5.259158437142536,south,tablet,0
54,52063.5644936606,3,5.8756367292310765,west,desktop,0
26,46636.006947188274,5,5.951268878666509,east,mobile,0
40,69204.5919700843,3,8.548538319090813,east,tablet,1
25,90467.56979801277,5,11.883339354620277,north,desktop,1
49,60417.5074598053,8,6.635749611503258,west,desktop,0
65,50982.72692343595,3,6.153631821516651,west,tablet,0
31,59876.58649456862,4,13.02982209520926,south,mobile,1
44,53772.10978195022,4,11.650790316479924,north,mobile,1
42,51660.38961776171,5,5.248599941458089,north,tablet,0
30,36128.10836999497,2,9.106856459830993,south,mobile,0
38,60111.83427476223,1,7.9794134142480635,east,tablet,1
62,69715.54307686775,7,6.850313908106082,west,desktop,1
48,43361.916856038966,4,5.169067858540039,south,tablet,1
54,47433.20499464292,5,13.022073081648621,east,mobile,0
65,46038.760110235744,3,9.667150045548858,north,desktop,0
60,37266.44065907596,5,13.751551185296616,east,mobile,0
22,45888.15792721466,2,10.894855143055892,south,tablet,0
30,61042.87142348082,3,13.32694790961056,east,mobile,0
45,38158.843879103224,3,9.790466963385622,east,desktop,0
60,62249.150650703275,15,3.26100221362874,west,tablet,0
42,50930.6641507917,2,11.030088566340796,east,desktop,0
68,46420.3588235941,6,7.8373532263569485,west,tablet,0
52,72544.17632746266,4,9.026092938563284,north,desktop,1
64,52197.487893721955,2,10.89027486667078,south,tablet,0
56,55599.722678647,4,8.056335389206449,north,mobile,0
24,90960.13620000434,4,7.484887030584097,east,mobile,1
55,46598.88732516057,6,7.0148218351319125,south,mobile,0
49,96317.49095184729,2,4.976554395045385,north,mobile,0
20,58044.17741894679,5,6.128907059769612,south,mobile,0
62,42277.3073425607,5,4.668450947892945,north,tablet,0
56,53921.033178759666,3,10.245350033494924,east,tablet,0
54,66375.49813244742,8,1.3303509635705488,east,desktop,1
67,90090.07719681427,5,8.634215001996568,north,tablet,1
39,80976.49617126561,6,9.282679863309248,south,mobile,1
25,66278.13699671417,10,10.35835983886535,north,mobile,0
34,90199.11962978248,3,1.0,west,tablet,1
69,27379.259042650287,4,4.66751444996917,west,tablet,0
44,69988.83060119709,5,11.044905624168592,east,mobile,0
50,71198.79453251202,5,10.870926558542791,south,mobile,0
63,71442.84935157967,4,6.5369791696775845,south,desktop,0
34,32796.97668022582,4,9.97018442050758,south,tablet,0
59,44661.75196643053,7,8.271610007522694,east,desktop,0
29,61670.51155684547,6,5.306543149949029,south,tablet,1
65,87295.83009922956,7,15.030763706115613,west,desktop,1
63,103305.28991435323,4,11.075201654089142,north,mobile,1
44,51711.294968331546,4,5.070334148858405,north,tablet,0
65,38803.064160578084,5,10.808047840978173,south,desktop,0
25,81315.22872850244,7,11.151643509380651,west,desktop,0
40,117287.40022601766,3,9.770148877494684,east,desktop,1
59,87138.81266602369,9,8.210535642566093,west,mobile,1
66,50027.345520119474,5,8.37848081258559,west,mobile,1
46,122222.78586434423,10,11.374920881933004,east,mobile,1
67,78735.99240937828,0,8.170527586856592,west,mobile,1
37,49179.735728166124,2,7.443581687025959,east,tablet,0
33,103686.04332675421,8,6.535108395057083,west,mobile,1
34,47600.163772023196,8,11.739942406387549,west,mobile,0
33,52578.22962676113,8,12.294021600660987,east,desktop,1
36,79532.41644682249,3,4.277271018320357,south,tablet,1
25,64501.893642214905,2,7.372049038722875,east,mobile,0
55,65740.14264009534,5,1.0,west,mobile,0
55,65773.83003285594,2,7.847777872132925,east,desktop,0
46,87289.59851740321,3,6.683306669545368,east,tablet,0
58,20000.0,6,6.953144683378178,north,desktop,0
53,70690.2777177294,5,8.253689119707841,north,mobile,0
43,59195.932458389645,3,5.138221704930254,north,mobile,0
48,49950.079349387684,2,4.1248545740098255,east,tablet,1
61,49897.27164133332,3,13.601820056847018,west,mobile,0
29,20000.0,4,2.9186801078816504,north,tablet,0
34,49031.63792797612,2,8.570592466440479,south,tablet,0
32,90809.25449878674,12,4.517745030945694,south,desktop,1
26,81641.09756055078,4,10.580728007480925,north,tablet,0
56,61172.36475211015,7,11.543534190075057,south,tablet,0
59,36774.88556318688,4,6.08276501540295,north,mobile,0
65,81437.39544518257,8,9.893671212426435,west,mobile,1
29,91196.96823320836,2,10.249731533727967,west,desktop,1
49,85683.8934159533,3,5.358716647167459,east,tablet,0
42,45625.488900272605,5,10.55659335788989,west,tablet,0
56,47702.42638274626,7,11.710625883813993,north,desktop,0
35,98118.22517688427,4,5.227682424041807,west,tablet,1
32,40814.57917006079,7,6.443585144428264,north,tablet,1
49,74564.26731031142,6,8.23748327302281,south,tablet,1
23,29445.277058536107,4,8.185451017140918,east,tablet,0
61,58993.69265252169,6,3.6478127148912627,west,tablet,1
60,76703.00801468712,4,7.320352207003808,north,desktop,1
69,64400.68085715775,3,9.011375192180699,south,desktop,0
52,75478.26642110215,6,5.768104661764081,east,desktop,0
51,40475.898486925085,4,10.675746367740679,east,mobile,0
55,48599.96071008689,7,5.434408399664408,south,desktop,0
22,74636.36756997737,4,10.802215265717422,south,tablet,1
35,78937.7628410475,4,7.822010127045379,west,tablet,0
33,69396.25706125725,2,10.165407540021008,west,tablet,1
25,83941.15483316625,6,8.356842749175083,south,tablet,1
42,31855.84122857447,6,6.536876717733436,west,desktop,0
49,55676.04099306281,5,4.6382929636945445,south,desktop,1
43,101453.67546452368,6,4.745436419242558,east,mobile,1
69,90669.3765798744,5,6.940578785529668,west,desktop,1
39,77672.76330015088,2,9.459962204112683,west,mobile,1
48,61892.66053288994,3,5.243176299060515,west,tablet,0
60,85696.31256699938,2,11.185585848888525,west,mobile,1
27,73582.83039323214,5,6.393676139948308,north,tablet,1
29,34651.19270785542,3,2.8225839613950328,north,mobile,0
45,84915.24894112258,5,12.539985869890817,north,tablet,1
23,47679.13171355534,5,3.8060134015270526,west,desktop,0
37,80193.76500036355,2,5.544412525445062,west,tablet,0
22,32680.544225114027,0,9.32909858700036,west,mobile,0
40,96980.38664200417,2,5.953798093340092,east,mobile,1
26,59502.072423957616,8,4.916332356158268,west,tablet,0
46,42813.27335557646,9,7.8961317088169,east,tablet,0
33,51229.89533858452,3,10.668668437594613,north,mobile,0
63,58263.01805372589,2,5.51375997554884,west,desktop,0
39,64884.60567145461,3,7.580945533518101,east,mobile,0
25,91362.9127267933,6,6.089035265450285,north,desktop,1
37,66402.85232954816,4,8.643339400762482,south,desktop,1
68,21581.66404554958,3,11.580698706558094,south,desktop,0
31,40405.229756621775,5,12.601828726191968,west,tablet,0
56,120150.69584832201,3,8.59805734869339,south,desktop,1
54,67707.77591325852,5,11.244383601065469,north,tablet,0
67,84015.8022802097,1,8.661281316480194,north,tablet,1
51,58833.07721012323,6,3.739162651539395,south,desktop,0
28,44907.77371586275,3,5.631229136526386,east,desktop,0
57,55374.35555236393,10,6.423430855173604,south,tablet,0
50,67566.52168116803,4,10.757284682573843,south,desktop,1
48,55795.273255458655,5,7.486452392522589,east,mobile,1
61,103369.35533059528,4,5.556152288990318,west,desktop,1
51,52674.94411546751,2,8.795685253135584,north,desktop,0
67,43903.28779499478,5,12.73501628976263,south,mobile,0
24,81176.05519404636,2,11.626015584948789,east,tablet,0
66,83640.05007689893,6,11.963826850784448,west,desktop,1
40,65599.54243076971,7,9.557564834029147,east,tablet,0
63,52957.12754918545,5,6.893033589964739,north,desktop,1
24,26986.82371653967,4,7.944623564833676,north,desktop,0
42,89414.4304488822,10,10.115243282101748,east,mobile,1
20,82371.21819843422,3,12.140299453807113,east,tablet,0
55,56202.23360501809,7,8.713467882621698,north,mobile,0
37,66191.44956859453,3,8.732967130274814,east,desktop,0
51,60466.45634956776,1,7.051622548772269,east,mobile,0
66,97574.6048257268,5,4.031127861186915,west,desktop,1
61,44241.633940915475,9,4.5134354046606795,north,mobile,0
61,52598.770119601606,2,13.600722349298932,east,mobile,0
47,50665.47521872043,4,10.700455784091893,east,tablet,1
34,71203.22572884547,5,11.158757667027867,east,desktop,0
27,66122.58907394545,6,10.581995592133637,north,mobile,0
52,69001.36326925633,3,1.0,east,desktop,0
37,47387.85748917668,7,7.268840186428759,west,tablet,0
35,94697.93660820789,5,10.029334650183705,south,desktop,1
62,55919.097855575266,6,4.311455916466477,east,mobile,0
61,88751.7989879305,2,10.072591043217162,north,desktop,1
44,127782.27994562688,5,9.532036838613614,east,desktop,1
66,47533.27892371244,5,5.343531212206153,north,desktop,0
53,71847.69799742593,6,12.345148451632559,west,mobile,1
40,62367.92723488161,5,10.345027776739702,south,desktop,1
49,105617.63109845662,2,5.505462380675533,south,desktop,1
27,59386.921450298,3,9.375573858085625,east,tablet,0
28,69973.82955036173,1,5.431685847547589,south,mobile,0
55,69537.36639022654,7,1.0,south,tablet,1
23,62992.02460104317,5,7.278673785782383,east,tablet,0
58,80109.4753573369,7,10.346708023604478,west,desktop,1
64,66867.9280091009,3,7.6997112023390075,east,mobile,0
51,74637.03476090162,5,13.605113885764025,north,desktop,0
53,69272.05409713928,7,11.39407410418103,north,mobile,0
54,52909.24548578723,7,8.355963251897393,east,tablet,0
34,59620.7588054958,4,2.2302064623466755,north,desktop,1
57,76108.4570548592,8,4.213770780641844,east,tablet,1
57,76027.20603806693,6,8.340250174783147,north,tablet,1
29,89900.1809762339,5,11.869074734680284,south,tablet,1
38,102184.88295677338,6,16.031481024386185,north,desktop,1
57,54578.622455179815,4,6.351648268238787,west,desktop,1
36,67697.48316559278,3,2.888876975347876,north,mobile,0
20,61131.883808963874,12,9.050658523439708,west,mobile,0
35,42853.847252022475,8,2.552985042039209,west,desktop,1
68,76291.10277608843,6,2.3922301790785774,west,mobile,1
36,80556.74328011711,5,7.039652296935443,north,desktop,1
64,43460.175476269695,8,4.754815831813547,west,desktop,1
23,57510.01321649362,7,4.81508540884739,south,tablet,1
33,55558.20955141313,5,9.703205272275754,west,tablet,0
25,34831.505935496636,4,10.839251422906852,west,desktop,0
65,64272.45339669754,6,2.54567667249321,north,desktop,1
35,42095.166471228615,7,5.09198421835695,east,tablet,0
69,68179.87382510652,1,2.583153614319073,west,mobile,0
65,70382.4304991958,2,7.512957804893531,south,desktop,1
60,72860.45566609452,8,13.879875763534958,west,desktop,1
56,73826.4435545976,1,7.032830090292562,west,desktop,0
66,95618.8143319507,4,6.471341436051244,east,tablet,1
66,48827.07718368818,10,10.96163166841178,north,mobile,0
29,49830.36367965527,5,6.200209888727631,north,mobile,0
62,78103.27794352283,7,6.11069594008366,east,desktop,1
27,62360.369493685714,2,8.124425320953467,south,desktop,0
24,87506.53214116555,7,10.749852513822495,east,desktop,1
63,76233.77584732088,4,11.227868422067358,north,tablet,0
18,103362.22656585721,2,8.690229115646922,west,mobile,1
66,63173.431004546175,3,7.060724367659963,west,desktop,0
53,35359.20856026831,6,4.0242586496888775,north,desktop,0
38,71813.22839958293,6,6.650867349602638,south,mobile,1
54,63566.516841718425,7,11.472841973641941,east,desktop,1
69,75689.74973029141,4,11.1516545102971,east,desktop,0
41,78252.14373350408,13,10.568590223580003,east,mobile,1
42,54309.02969808154,6,7.935849057627278,north,mobile,0
24,44819.8868294969,5,8.77314552695798,south,mobile,0
59,62081.13299975228,7,5.205428795850098,east,tablet,1
34,20000.0,3,5.677546632713616,north,tablet,0
46,66613.34517572436,2,9.578821678150431,north,mobile,1
47,56851.238497276725,3,6.9830918660848464,east,desktop,1
24,82233.5008898536,2,9.618853464945976,north,mobile,0
50,25283.029329137695,5,6.686951503928535,east,tablet,0
24,65126.90619601275,3,15.022255689862007,west,tablet,0
41,96524.48569434279,2,7.554401353419433,west,tablet,0
28,78508.02655902038,5,6.799668273690456,east,mobile,0
26,84613.43991375726,4,7.188697226330195,east,desktop,0
29,71794.67045259895,6,9.23535874687433,south,desktop,1
52,31769.318601986808,7,12.094892717744735,south,desktop,0
21,68330.58346204954,4,9.279936683116276,east,desktop,1
53,73169.78720128008,7,5.070502448297545,west,mobile,0
45,43435.50911618452,9,11.278701468362325,east,tablet,0
30,62468.92313281333,1,9.78579006881127,north,desktop,1
40,20000.0,2,2.9775238653119107,south,desktop,0
36,58318.036481163836,2,10.754860375493182,south,desktop,0
59,56272.48114367395,8,1.0,east,mobile,0
54,93044.78711226696,2,9.356898188780747,north,desktop,1
56,52935.537947426135,6,10.07098457081341,west,tablet,0
41,59672.85882809042,4,9.048274240515841,west,tablet,0
33,63415.42445446383,7,11.508544943426289,south,mobile,0
50,53193.5995213924,8,9.180211993019476,south,mobile,0
29,79395.82843664318,4,8.527402110460786,north,tablet,0
51,25152.159722862394,6,7.377045161999909,east,tablet,0
24,87731.5340828826,4,2.4826529348026796,south,tablet,0
28,64762.43763368262,6,12.768371768550834,south,desktop,1
48,91032.94269590852,0,7.135574383772413,north,desktop,1
46,20000.0,5,8.577942477715268,west,tablet,0
30,20000.0,5,6.657661189250077,south,desktop,0
48,59160.428808289995,7,7.69530070504701,west,desktop,1
19,75118.30776001122,6,7.605803874611221,west,tablet,0
56,53901.345679936516,8,9.067325938188166,east,mobile,0
32,76676.91660165031,5,12.374146844369047,north,mobile,1
28,84626.19514885926,4,6.135516652209326,south,tablet,1
51,78319.99094042736,5,8.18298426705383,east,desktop,1
56,67065.37008760162,4,8.254024332018822,south,desktop,1
21,66912.05699308113,7,5.006869302658631,south,desktop,1
28,52704.098272232324,3,5.495576155828293,east,tablet,0
46,63892.513515924446,4,12.366775316251188,north,mobile,0
19,44515.38225530546,8,1.19977469650979,south,mobile,0
33,49305.410652778846,4,9.239733322272295,north,desktop,0
56,75287.2839909351,6,7.303041064179592,east,mobile,1
30,55742.37736937302,3,3.9698825455928324,south,tablet,0
54,50248.76211661334,5,5.734890076837749,south,mobile,0
34,73984.62026369986,7,6.016904351615289,west,tablet,0
38,72597.99313860835,4,10.652196209099223,north,tablet,0
61,60694.00829102777,4,13.304867003464853,south,mobile,0
36,62021.291385567245,7,3.850871458678328,west,tablet,0
24,73318.95779759814,9,8.193478014125837,south,tablet,1
55,84379.14232767781,4,3.729352462872436,south,tablet,1
25,69021.71318307523,7,3.840986452997921,north,mobile,0
30,41159.32179245775,9,7.273836205334563,west,desktop,0
54,60571.450144730974,8,6.792167274247808,west,mobile,0
19,56857.00324413166,7,9.393858071022883,north,mobile,0
58,43940.277872511084,3,10.350145825605182,south,mobile,0
28,74958.65531204201,4,11.918941818771367,south,mobile,0
41,76497.05158790668,4,13.224866990574082,west,mobile,1
23,79524.1684341192,1,7.781726422239542,south,tablet,0
43,45181.740918358206,3,5.713174508041616,east,mobile,0
24,68149.01874158347,4,4.227716189156269,east,tablet,0
56,64874.49534311746,6,9.683049164450392,north,mobile,0
36,71148.06186683771,7,8.44341790985519,west,tablet,1
23,67594.52982996385,8,4.680204656190476,east,tablet,1
60,64749.08110167388,3,6.321586510890896,west,mobile,1
46,62345.52481050905,4,3.848356723193791,west,tablet,1
60,87136.81220051041,4,7.7948949110777805,east,mobile,0
56,47763.71984961428,4,13.436774437931842,east,mobile,0
19,61536.58258469903,6,5.748294076730478,south,tablet,0
36,86627.4133361192,5,10.115558415735268,east,mobile,1
21,48778.88151937182,3,4.3667526082265,south,tablet,1
23,49798.241445120264,1,7.015707464831169,east,tablet,0
66,79678.81888903619,6,9.231364524713875,north,mobile,0
54,36521.72318705915,3,8.611858742363639,south,mobile,0
45,78212.62246052988,6,8.846135242140118,south,mobile,1
47,55207.30841506073,4,10.508945150139336,east,tablet,0
24,73200.01231040845,8,4.742938145334095,north,mobile,0
26,40585.30865888747,7,9.275988980081397,west,desktop,1
42,88701.52533116736,10,12.295018654966007,north,tablet,1
50,40655.22700220914,4,10.678027090187886,south,desktop,0
18,79499.00707093308,6,3.840363251920774,west,tablet,0
68,41490.752324480294,5,5.996859696374015,south,desktop,0
23,101166.01742178127,5,4.688150293342442,north,tablet,1
35,63572.364362897424,4,11.500522100307881,south,desktop,0
27,104017.14189993967,0,12.692601147031947,west,desktop,0
45,48622.250251786805,5,6.09141997110501,north,desktop,0
28,56146.98607902409,7,9.05197410520114,west,tablet,1
50,89214.38407464339,3,3.1261004326372337,west,mobile,1
18,36476.07956449768,6,6.507030838702191,south,mobile,1
30,51014.66688260116,5,9.481059912008917,west,mobile,0
54,74901.36859378664,5,6.739512182674309,west,desktop,1
37,44624.388466073346,3,10.552804023104937,south,desktop,0
18,75436.3484403809,4,3.2779115805402004,north,tablet,0
69,68408.08770043436,5,8.468896646245106,west,tablet,0
20,34727.08752515631,6,7.194323941517709,south,tablet,0
35,84355.37575966932,7,9.716463379181043,south,desktop,1
58,39751.33813610862,7,6.825854756895591,north,desktop,0
31,80425.58193945875,11,6.272576410000733,west,desktop,1
48,67569.50796488562,6,10.164642411972839,north,desktop,1
44,55899.75070588516,3,9.8575442335424,south,mobile,0
34,42891.94950078233,2,9.464514059688506,north,mobile,0
63,71585.38650816299,4,12.215197916167337,east,mobile,0
46,47549.50413044945,5,11.793093972722216,east,mobile,0
53,89159.06952105153,4,12.866972508773031,east,desktop,0
54,89889.01218606798,1,8.741583332718246,east,tablet,1
43,97840.68041971992,4,7.042297525679238,east,mobile,1
34,70617.94874150617,4,2.500800222216518,south,tablet,0
39,56913.803890032475,7,7.51199532799432,west,tablet,1
42,59061.94838658686,3,8.050411591113097,west,desktop,1
19,57598.24834395492,7,2.1354291851796807,west,desktop,1
39,69960.11076658215,7,3.885352986036988,south,desktop,1
22,73732.14511177206,9,8.033480718602899,south,mobile,0
21,89631.28732033796,7,9.125333199226446,west,tablet,1
53,65402.46831192063,7,3.045122929874541,north,desktop,1
23,36935.45338932883,6,5.146311155791944,south,mobile,0
69,56851.581470761965,5,9.708155494468192,east,desktop,0
38,96117.03560113045,3,9.37543928144165,east,desktop,1
30,33868.42859055972,3,5.379346947588148,south,mobile,0
54,79782.99920802763,7,11.826241269630358,east,mobile,1
42,57188.53772833119,7,10.285504081670009,west,tablet,0
43,47330.713792009585,4,10.43832398289603,east,tablet,0
56,72912.22098224249,5,7.225050756044291,north,tablet,0
37,96219.0605124553,3,6.358334494498951,north,desktop,1
50,71808.88353566342,2,4.113343615425807,north,mobile,1
31,59749.11579917522,6,6.079559162694825,east,desktop,0
53,39079.015207872624,4,10.132436128072056,south,tablet,0
34,63023.01677794527,9,6.6877498248668905,east,desktop,1
38,38357.00359421118,5,13.634328098411615,west,tablet,0
63,58801.5155715954,5,9.559252047861335,east,desktop,0
33,63738.84703216793,5,8.968504074999144,west,mobile,0
63,20000.0,3,7.581191662500134,south,mobile,0
33,92766.44409175773,3,9.006188644991383,north,mobile,1
37,40229.57053759124,4,8.401669791491019,south,mobile,0
46,61280.8159765861,7,10.48685396039006,west,mobile,1
45,75676.66491625033,7,7.349307068573936,south,mobile,1
25,91170.99436358358,5,8.968336413544725,south,mobile,1
41,49156.93987254336,3,4.947257919182953,north,desktop,0
20,20000.0,11,5.69545495619471,west,desktop,1
42,86573.27432022574,4,8.678758621147585,east,desktop,1
36,40010.10227147581,3,3.8151572258553,east,desktop,0
50,72188.86487167457,8,3.5289645467035946,east,tablet,1
19,73431.79400271292,3,8.458693901530985,west,mobile,1
32,20000.0,3,9.724099799318225,east,tablet,0
39,32703.26456911121,3,6.519400636281291,east,mobile,0
27,55783.77586565729,5,12.252223751669131,west,mobile,0
35,20000.0,6,10.266467448011847,south,mobile,0
39,38238.97447485174,0,11.730821168855263,north,mobile,0
63,67457.57120253335,4,8.268489874812595,south,tablet,0
66,63230.32695817463,5,12.809924557702672,south,tablet,1
44,71053.08861288545,6,9.803860203826115,east,mobile,1
30,73984.41957457704,6,3.9820282707956984,south,desktop,0
50,31363.40866040773,8,6.8214286066587615,south,desktop,0
22,39303.03473174722,8,8.477175327007046,north,tablet,1
43,80227.323790241,5,7.861841348868424,west,mobile,1
30,95486.6048200536,5,8.178275406880985,north,mobile,1
44,45651.839022755754,7,10.26132837205401,east,desktop,0
31,70178.11188193914,8,10.813149471272231,north,tablet,1
41,81141.6578662779,6,5.0043020687180615,east,mobile,1
20,69751.1123437857,1,7.861915978065539,east,tablet,1
64,60024.67389158038,4,10.807811766537231,north,desktop,1
68,52187.00011102014,3,5.418797834061756,north,tablet,0
66,104705.38409531083,4,10.696180709115424,north,desktop,1
47,66924.1808305395,3,11.165282982887053,west,desktop,1
52,72778.8406243455,4,9.746455240842405,west,tablet,0
65,71486.40161493824,5,11.695864684044412,south,tablet,1
31,48751.631859983754,6,9.329383525083408,south,desktop,0
29,66016.4204662861,10,5.76455477919662,west,desktop,1
45,58555.146242437964,2,6.519928486234726,west,tablet,0
61,58197.04817662231,5,7.201316821641528,north,mobile,0
46,71339.18282037528,1,9.471356675049782,south,desktop,1
60,46687.14053529319,5,8.791901004372482,west,desktop,0
34,40904.231583925044,8,8.275133291222238,south,tablet,0
57,75054.5012081084,1,4.829328032737964,north,tablet,0
66,54367.788147426596,4,1.0,west,mobile,1
38,58099.68559446527,6,5.914509096782689,north,mobile,0
40,26424.068946466767,1,9.47545495392666,north,mobile,0
37,84261.65564353268,7,7.824604864999295,west,tablet,1
28,75480.32423831387,2,8.793075602418925,south,desktop,0
51,79161.37570623659,6,9.058096473040711,east,mobile,0
27,72746.51240795488,4,4.255441474595295,south,mobile,1
27,34680.86092619471,3,6.784921200563614,west,desktop,0
60,69579.97929358303,7,10.493509211701827,north,tablet,1
23,52817.32995310102,9,12.419712161261284,north,tablet,0
53,45742.857895329216,5,7.210114162411761,east,desktop,1
41,75000.96482891442,5,9.354725687104997,east,tablet,0
29,98170.17833505358,1,10.252838353504476,west,desktop,0
60,94866.78837912683,3,6.598049084489835,west,tablet,1
40,77442.90037021232,5,6.258528145200992,west,mobile,0
44,64395.43681081607,4,10.942156641491685,north,mobile,0
62,60689.153581621744,6,4.5279802316567865,east,tablet,0
54,46909.92827113546,3,10.275753748373752,north,desktop,1
23,59605.33632586647,6,8.139769108519026,west,tablet,0
18,83170.47919176289,1,6.2530801067614705,south,tablet,1
23,101462.78264049874,6,6.525710235371596,east,tablet,1
67,48670.37386071922,10,6.498353627858599,west,mobile,0
39,25099.730306566024,4,8.200446228395096,north,desktop,0
58,54382.5200777539,6,12.9843380417324,east,tablet,0
41,83079.0822574227,3,6.837332405761399,north,desktop,1
42,106445.54581318138,4,5.812732603211834,south,desktop,1
32,91200.82413313608,8,7.182942696404012,east,desktop,1
43,90705.70424756756,4,7.437686639599468,south,mobile,1
25,48008.79292650519,5,11.888581868346437,west,tablet,0
68,48572.21252901983,5,8.72837787579752,east,mobile,0
41,38523.80725467585,3,7.780281588222052,north,desktop,0
65,51690.40527749139,4,4.08021259306915,south,tablet,0
55,83281.95566822331,9,11.107935044517642,north,tablet,1
23,97489.74373869851,5,8.908677407146923,south,mobile,1
52,71910.34542565726,8,7.491606290192864,north,mobile,0
59,59897.580799801624,6,5.158211174171546,south,tablet,0
18,43665.503646531564,6,7.655234910860624,south,desktop,0
63,62749.696879734154,7,11.09761839554799,east,tablet,0
53,69062.52655301109,2,11.798375511122575,east,desktop,0
29,35738.558544536085,2,7.881688475488692,south,mobile,0
55,83429.45857013577,0,8.888582033210017,east,tablet,0
28,56521.720073826815,5,6.02169503715384,south,tablet,0
29,82228.316822024,2,5.735729024811901,north,desktop,0
59,64781.60075898031,2,8.280600850666449,north,desktop,0
67,70944.33385774614,3,10.09943836367084,east,tablet,1
56,50961.015798373846,8,6.259184943697375,north,desktop,0
24,58107.69428369101,2,9.107568397763352,south,desktop,0
28,77840.84246723914,2,13.333358497434627,north,desktop,0
53,62370.03530523252,4,8.195019236697533,south,mobile,0
69,42900.519686056614,4,9.731553843313078,east,desktop,0
48,67231.4811010456,10,9.184817132376374,east,tablet,1
50,72713.50033676802,5,4.8076079154818565,west,desktop,1
30,92457.77051344061,3,6.548382812470193,east,tablet,1
35,88051.06537318943,5,7.615917131591611,south,mobile,1
58,63707.289072922635,4,8.024737812805409,east,mobile,0
41,54053.29670671509,2,5.872416595668027,north,desktop,1
26,60433.972012766186,3,6.8227275856049685,west,desktop,1
48,54525.32985244153,3,4.46188584525555,south,tablet,0
58,75123.22451407893,3,8.89429082429849,west,desktop,1
27,85833.302452313,6,5.1206291719616575,west,desktop,1
19,89796.68718588178,5,8.449652175188776,south,mobile,0
55,56755.8709500467,5,3.449417384671971,south,tablet,0
32,54759.47201171763,4,8.495041631526105,west,mobile,0
20,56592.11150882739,7,4.232494821552981,west,tablet,0
60,26359.26099827682,3,7.633298791342601,west,mobile,0
48,40943.75282906163,3,6.41789261283594,south,mobile,0
23,64308.93988122633,8,12.445488042814272,east,tablet,1
20,72585.43480887939,4,7.577531159295788,south,mobile,0
28,74823.46115765092,5,8.58588696011416,north,tablet,1
32,49390.11156258931,6,9.308098008056202,north,desktop,0
62,55177.79704361292,6,3.8525526343903937,east,tablet,1
69,59609.92386721078,6,5.248786428224984,south,desktop,1
45,57377.482023288816,4,7.1780350614521495,west,mobile,1
27,78760.35441329327,4,8.265121789930316,north,mobile,1
55,38836.51780076143,4,8.66046495532204,south,tablet,0
64,42014.08789914116,4,9.492709771352725,south,tablet,0
67,59031.29408705107,5,10.631699366199344,south,tablet,1
67,37687.925933246515,5,7.885047136438621,east,mobile,0
24,26990.59442086678,1,5.180991147129237,east,mobile,0
32,35130.4568076049,10,6.8252952552049155,south,desktop,0
35,60145.70823102466,8,6.454775052357207,west,tablet,0
35,77610.61632650951,6,4.634649692740637,north,desktop,1
69,78027.33068785652,7,4.655200625203769,west,tablet,1
58,96758.30865078184,6,8.645732257641182,west,tablet,1
41,67033.30235141721,5,12.870301049134978,north,tablet,1
19,69724.01024657657,3,7.746221702201619,east,tablet,0
57,59991.85925943311,5,9.771097111973145,north,desktop,0
37,60963.47068527982,8,12.293532007511496,west,desktop,1
51,106610.90663190425,4,4.4150509883599405,west,mobile,1
60,70227.02874510064,7,10.042707751794701,west,desktop,0
43,71965.48538188243,5,7.741668280817856,east,mobile,0
24,42097.71394166067,8,10.782124977551419,west,desktop,0
55,73208.44549810136,5,8.119535534205443,north,mobile,1
47,78166.63958646929,7,5.897071203330555,south,desktop,1
59,87206.20255875732,2,10.327327184145386,north,desktop,1
22,77601.69049803003,7,8.363525165202745,north,desktop,1
